27886	229	3.0
27886	230	3.0
27886	232	3.0
27886	233	4.0
27886	235	3.0
27886	236	4.0
27886	238	4.0
27886	239	5.0
27886	241	3.0
27886	243	4.0
27886	244	3.0
27886	249	2.0
27886	250	3.0
27886	252	3.0
27886	253	4.0
27886	254	3.0
27886	257	2.0
27886	262	3.0
27886	263	3.0
27886	264	4.0
27886	269	3.0
27886	271	1.0
27886	272	3.0
27886	273	5.0
27886	274	4.0
27886	275	5.0
27886	276	4.0
27886	277	5.0
27886	285	1.0
27886	287	4.0
27886	288	3.0
27886	290	3.0
27886	291	5.0
27886	294	3.0
27886	295	5.0
27886	297	4.0
27886	298	4.0
27886	300	3.0
27886	301	3.0
27886	302	3.0
27886	305	3.0
27886	306	3.0
27886	307	5.0
27886	308	5.0
27886	309	4.0
27886	310	3.0
27886	311	4.0
27886	312	4.0
27886	313	4.0
27886	314	5.0
27886	315	3.0
27886	316	3.0
27886	317	3.0
27886	318	3.0
27886	319	4.0
27886	320	3.0
27886	322	5.0
27886	324	3.0
27886	325	4.0
27886	326	5.0
27886	328	4.0
27886	329	3.0
27886	332	3.0
27886	334	5.0
27886	335	3.0
27886	337	4.0
27886	338	3.0
27886	339	3.0
27886	340	3.0
27886	350	3.0
27886	355	3.0
27886	356	3.0
27886	359	4.0
27886	360	3.0
27886	363	3.0
27886	370	3.0
27886	376	5.0
27886	378	4.0
27886	379	3.0
27886	381	3.0
27886	383	4.0
27886	387	3.0
27886	391	4.0
27886	395	4.0
27886	396	3.0
27886	398	5.0
27886	399	3.0
27886	401	3.0
27886	404	2.0
27886	406	4.0
27886	407	4.0
27886	410	3.0
27886	412	4.0
27886	413	4.0
27886	415	4.0
27886	418	5.0
27886	422	3.0
27886	426	3.0
27886	427	3.0
27886	428	4.0
27886	430	3.0
27886	431	3.0
27886	434	3.0
27886	436	5.0
27886	438	3.0
27886	440	3.0
27886	443	4.0
27886	444	3.0
27886	445	3.0
27886	450	4.0
27886	451	4.0
27886	455	3.0
27886	459	3.0
27886	461	3.0
27886	464	3.0
27886	465	3.0
27886	469	3.0
27886	470	3.0
27886	472	3.0
27886	473	3.0
27886	475	4.0
27886	476	3.0
27886	478	2.0
27886	480	3.0
27886	484	3.0
27886	485	5.0
27886	494	4.0
27886	497	3.0
27886	505	5.0
27886	506	5.0
27886	507	3.0
27886	508	5.0
27886	509	3.0
27886	510	4.0
27886	511	4.0
27886	512	5.0
27886	513	3.0
27886	514	4.0
27886	519	3.0
27886	520	3.0
27886	521	4.0
27886	527	5.0
27886	533	3.0
27886	534	4.0
27886	540	4.0
27886	543	1.0
27886	545	4.0
27886	552	3.0
27886	555	3.0
27886	568	3.0
27886	570	3.0
27886	572	4.0
27886	574	3.0
27886	577	4.0
27886	578	5.0
27886	579	3.0
27886	580	4.0
27886	584	2.0
27886	594	5.0
27886	600	3.0
27886	607	1.0
27886	609	3.0
27886	612	3.0
27886	615	5.0
27886	618	5.0
27886	625	3.0
27886	627	3.0
27886	629	3.0
27886	630	4.0
27886	639	3.0
27886	644	5.0
27886	647	4.0
27886	649	3.0
27886	650	4.0
27886	651	3.0
27886	654	3.0
27886	655	4.0
27886	658	4.0
27886	662	3.0
27886	668	3.0
27886	669	3.0
27886	673	3.0
27886	675	3.0
27886	747	3.0
27886	748	3.0
27886	751	4.0
27886	755	4.0
27886	758	4.0
27886	760	2.0
27886	762	4.0
27886	764	4.0
27886	797	3.0
27886	801	5.0
27886	811	4.0
27886	812	4.0
27886	815	3.0
27886	822	4.0
27886	824	3.0
27887	0	4.5
27887	46	4.5
27887	52	3.0
27887	123	4.5
27887	138	4.0
27887	224	5.0
27887	314	5.0
27887	337	3.0
27887	404	5.0
27887	418	5.0
27887	505	2.0
27887	506	3.0
27887	507	2.5
27887	509	3.0
27887	510	5.0
27887	512	3.5
27887	546	4.0
27887	602	4.0
27887	615	4.5
27887	702	3.0
27887	706	4.0
27887	839	4.0
27887	886	1.5
27887	898	4.0
27887	909	4.0
27887	911	4.0
27887	920	5.0
27887	921	4.5
27887	939	5.0
27887	945	1.5
27887	969	5.0
27887	1154	3.5
27887	1187	5.0
27887	1211	4.0
27887	1218	3.0
27887	1267	3.0
27887	1322	0.5
27887	1398	4.0
27887	1404	1.5
27887	1431	4.5
27887	1494	5.0
27887	1730	2.0
27887	1755	3.5
27887	1905	5.0
27887	1979	1.5
27887	1986	3.0
27887	2007	4.5
27887	2014	2.0
27887	2017	2.5
27887	2029	1.5
27887	2039	3.5
27887	2078	4.5
27887	2145	4.0
27887	2355	4.5
27887	2507	1.5
27887	2546	4.5
27887	2674	1.5
27887	2700	1.0
27887	2836	3.5
27887	2892	5.0
27887	2920	4.0
27887	2966	2.5
27887	2982	3.0
27887	3002	4.0
27887	3138	2.0
27887	3157	2.0
27887	3194	4.0
27887	3197	0.5
27887	3234	4.5
27887	3414	1.0
27887	3446	1.5
27887	3540	1.5
27887	3559	3.0
27887	3568	4.0
27887	3574	4.0
27887	3614	4.0
27887	3638	4.5
27887	3640	4.5
27887	3745	3.5
27887	3819	3.5
27887	3832	0.5
27887	3873	4.0
27887	3885	3.0
27887	3890	3.0
27887	3915	1.5
27887	3984	5.0
27887	4076	4.5
27887	4137	4.5
27887	4159	4.0
27887	4161	4.5
27887	4334	4.0
27887	4351	4.0
27887	4422	0.5
27887	4427	4.5
27887	4608	4.5
27887	4639	2.0
27887	4795	4.5
27887	4800	4.0
27887	4802	3.0
27887	4940	4.0
27887	5132	4.5
27887	5160	3.5
27887	5166	2.5
27887	5171	2.0
27887	5222	4.5
27887	5260	4.5
27887	5269	3.5
27887	5270	1.0
27887	5301	1.0
27887	5305	4.5
27887	5310	1.5
27887	5330	1.0
27887	5333	3.5
27887	5342	1.0
27887	5343	4.5
27887	5365	4.0
27887	5371	4.0
27887	5372	3.5
27887	5374	4.0
27887	5376	1.0
27887	5381	2.5
27887	5382	2.5
27887	5391	4.0
27887	5687	3.0
27887	5738	3.5
27887	5739	2.0
27887	5805	3.5
27887	5818	2.0
27887	5819	1.5
27887	5832	2.0
27887	5850	3.5
27887	5883	3.5
27887	5896	1.0
27887	5917	2.0
27887	5923	1.0
27887	5931	3.0
27887	5943	4.5
27887	6010	3.5
27887	6023	3.5
27887	6088	4.5
27887	6209	4.0
27887	6212	4.5
27887	6218	1.0
27887	6224	0.5
27887	6238	1.0
27887	6315	1.0
27887	6332	4.5
27887	6338	2.5
27887	6346	4.5
27887	6349	3.5
27887	6352	0.5
27887	6368	3.0
27888	1	4.0
27888	9	2.0
27888	10	4.0
27888	20	4.0
27888	31	3.0
27888	32	5.0
27888	35	3.0
27888	43	4.0
27888	46	5.0
27888	97	3.0
27888	116	3.0
27888	123	4.0
27888	126	2.0
27888	156	5.0
27888	157	4.0
27888	176	3.0
27888	197	4.0
27888	201	3.0
27888	202	3.0
27888	216	3.0
27888	217	5.0
27888	244	3.0
27888	253	3.0
27888	257	4.0
27888	276	3.0
27888	277	5.0
27888	297	3.0
27888	314	3.0
27888	315	5.0
27888	322	5.0
27888	325	3.0
27888	334	4.0
27888	337	5.0
27888	376	1.0
27888	383	3.0
27888	395	4.0
27888	398	3.0
27888	418	4.0
27888	436	2.0
27888	461	5.0
27888	472	3.0
27888	504	3.0
27888	505	3.0
27888	508	5.0
27888	509	3.0
27888	510	4.0
27888	514	3.0
27889	37	3.0
27889	158	3.0
27889	190	4.0
27889	329	3.0
27889	532	3.0
27889	704	4.0
27889	705	5.0
27889	794	2.0
27889	834	4.0
27889	900	5.0
27889	969	5.0
27889	1259	4.0
27889	1464	2.0
27889	1486	3.0
27889	1487	4.0
27889	1498	3.0
27889	1711	5.0
27889	2161	3.0
27889	2184	2.0
27889	2391	2.0
27889	2494	3.0
27889	2793	3.0
27889	3078	1.0
27889	3357	1.0
27889	3638	5.0
27889	3745	4.0
27889	3832	3.0
27889	3873	4.0
27889	3875	4.0
27889	3879	4.0
27889	3903	5.0
27889	3920	1.0
27889	4088	1.0
27889	4089	3.0
27889	4096	3.0
27889	4110	4.0
27889	4111	1.0
27889	4112	4.0
27889	4117	5.0
27889	4137	5.0
27889	4141	4.0
27889	4145	1.0
27889	4147	4.0
27889	4158	2.0
27889	4167	4.0
27889	4192	2.0
27890	257	1.0
27890	314	3.5
27890	506	4.0
27890	514	3.5
27890	694	4.0
27890	785	0.5
27890	827	3.0
27890	946	3.0
27890	1005	3.0
27890	1322	3.5
27890	1390	4.0
27890	1939	0.5
27890	2007	3.5
27890	2078	0.5
27890	2145	1.0
27890	2226	0.5
27890	2674	4.0
27890	2899	3.0
27890	3157	3.5
27890	3194	4.5
27890	3287	4.5
27890	3638	4.0
27890	3640	4.0
27890	3678	3.0
27890	3831	3.5
27890	3986	3.0
27890	4131	3.0
27890	4137	4.0
27890	4142	3.0
27890	4227	3.0
27890	4288	3.0
27890	4360	3.5
27890	4423	4.0
27890	4644	4.0
27890	4797	4.0
27890	4799	3.0
27890	4800	4.0
27890	4801	4.0
27890	4812	4.5
27890	4867	3.5
27890	4919	4.0
27890	4944	3.5
27890	4948	5.0
27890	5223	3.5
27890	5227	5.0
27890	5260	3.5
27890	5269	3.5
27890	5310	3.0
27890	5332	5.0
27890	5374	2.5
27890	5380	3.5
27890	5381	1.0
27890	5734	3.5
27890	5781	2.5
27890	5794	4.5
27890	5879	3.0
27890	5911	3.0
27890	5917	5.0
27890	6058	3.0
27890	6063	4.0
27890	6073	2.5
27890	6258	3.0
27890	6346	5.0
27890	6352	5.0
27890	6433	3.0
27890	6437	4.5
27890	6439	1.5
27890	6534	3.5
27890	6638	3.5
27890	6658	3.0
27890	6682	3.5
27890	6710	4.5
27890	6744	2.5
27890	6748	2.0
27890	6787	3.0
27890	6814	2.0
27890	6830	2.5
27890	6886	3.5
27890	6905	4.5
27890	6929	0.5
27890	6968	3.5
27890	7039	4.0
27890	7056	4.5
27890	7078	3.0
27890	7087	3.0
27890	7091	0.5
27890	7156	5.0
27890	7171	2.5
27890	7183	3.5
27890	7188	3.0
27890	7204	3.5
27890	7207	3.5
27890	7212	2.5
27890	7214	3.0
27890	7256	3.0
27890	7331	2.0
27890	7363	3.0
27890	7371	5.0
27890	7416	3.5
27890	7459	2.5
27890	7466	5.0
27890	7467	3.5
27890	7477	3.5
27890	7485	2.0
27890	7522	3.5
27890	7596	3.0
27890	7619	3.5
27890	7647	4.0
27890	7665	3.0
27890	7749	3.0
27890	7768	5.0
27890	7802	5.0
27890	7867	4.5
27890	7906	4.0
27890	7921	4.0
27890	7927	3.0
27890	7929	3.5
27890	7955	5.0
27890	7997	0.5
27890	8026	1.0
27890	8036	3.0
27890	8200	4.0
27890	8201	4.0
27890	8245	4.0
27890	8265	2.5
27890	8296	3.5
27890	8303	4.5
27890	8305	1.0
27890	8317	2.0
27890	8372	0.5
27890	8376	0.5
27890	8388	4.0
27890	8447	4.0
27890	8485	4.5
27890	8494	4.0
27890	8636	1.0
27890	8787	3.5
27890	8929	5.0
27890	8970	4.0
27890	9006	5.0
27891	5	5.0
27891	9	3.0
27891	33	4.0
27891	40	2.0
27891	84	3.0
27891	97	5.0
27891	123	5.0
27891	126	3.0
27891	138	3.0
27891	142	4.0
27891	176	3.0
27891	253	4.0
27891	277	4.0
27891	307	5.0
27891	314	5.0
27891	326	3.0
27891	333	2.0
27891	334	3.0
27891	337	4.0
27891	378	3.0
27891	398	5.0
27891	404	3.0
27891	412	4.0
27891	418	4.0
27891	430	3.0
27891	446	4.0
27891	463	5.0
27891	507	4.0
27891	510	5.0
27891	546	4.0
27891	592	4.0
27891	594	4.0
27891	615	4.0
27891	838	3.0
27891	839	5.0
27891	911	4.0
27891	1046	4.0
27891	1053	3.0
27891	1066	3.0
27891	1071	1.0
27891	1084	5.0
27891	1105	3.0
27891	1155	4.0
27891	1171	4.0
27891	1181	3.0
27891	1187	5.0
27891	1189	4.0
27891	1199	4.0
27891	1206	4.0
27891	1209	4.0
27891	1217	3.0
27891	1272	3.0
27891	1276	5.0
27891	1284	4.0
27891	1291	5.0
27891	1322	5.0
27891	1353	4.0
27891	1373	2.0
27891	1398	4.0
27891	1399	4.0
27891	1404	4.0
27891	1477	2.0
27891	1502	3.0
27891	1503	5.0
27892	35	4.0
27892	140	5.0
27892	189	5.0
27892	220	5.0
27892	225	4.5
27892	239	3.0
27892	315	3.5
27892	476	3.5
27892	644	4.0
27892	650	5.0
27892	702	4.5
27892	964	3.5
27892	1045	5.0
27892	1081	3.0
27892	1291	5.0
27892	1371	3.5
27892	1537	5.0
27892	1563	3.5
27892	1821	3.0
27892	1870	5.0
27892	1940	5.0
27892	1947	5.0
27892	2022	4.0
27892	2039	5.0
27892	2731	5.0
27892	2959	4.5
27892	3002	4.5
27892	3986	4.0
27892	4644	5.0
27892	5227	5.0
27892	6058	5.0
27892	6905	5.0
27893	43	5.0
27893	265	1.0
27893	514	3.0
27893	879	3.0
27893	900	5.0
27893	1193	4.0
27893	1219	3.0
27893	1231	4.0
27893	1291	4.0
27893	1603	3.0
27893	1628	3.0
27893	1916	2.0
27893	1939	5.0
27893	2477	4.0
27893	2547	2.0
27893	2627	3.0
27893	2674	5.0
27893	2701	4.0
27893	2779	3.0
27893	2808	4.0
27893	2836	4.0
27893	2840	4.0
27893	2861	4.0
27893	2888	4.0
27893	2903	3.0
27893	2907	4.0
27893	2948	3.0
27893	2966	3.0
27893	2983	5.0
27893	2996	5.0
27893	3090	4.0
27894	3	3.0
27894	6	3.0
27894	18	1.0
27894	24	4.0
27894	31	4.0
27894	35	3.0
27894	43	5.0
27894	84	5.0
27894	93	3.0
27894	97	5.0
27894	123	4.0
27894	126	2.0
27894	163	3.0
27894	197	3.0
27894	229	5.0
27894	244	5.0
27894	249	4.0
27894	257	3.0
27894	277	3.0
27894	295	5.0
27894	297	4.0
27894	302	2.0
27894	309	3.0
27894	314	4.0
27894	325	1.0
27894	333	4.0
27894	334	3.0
27894	340	4.0
27894	378	4.0
27894	389	3.0
27894	396	3.0
27894	415	4.0
27894	418	3.0
27894	428	3.0
27894	443	3.0
27894	444	5.0
27894	459	3.0
27894	461	3.0
27894	472	4.0
27894	473	3.0
27894	484	3.0
27894	485	4.0
27894	504	3.0
27894	508	4.0
27894	509	2.0
27894	510	4.0
27894	514	3.0
27894	619	1.0
27895	0	2.5
27895	40	1.0
27895	43	3.5
27895	131	1.0
27895	144	1.0
27895	220	3.0
27895	224	5.0
27895	254	3.0
27895	257	4.0
27895	277	5.0
27895	313	1.0
27895	314	5.0
27895	322	3.0
27895	461	5.0
27895	506	3.0
27895	507	5.0
27895	513	2.0
27895	615	3.5
27895	656	2.0
27895	659	4.0
27895	898	5.0
27895	900	4.0
27895	902	5.0
27895	911	5.0
27895	915	5.0
27895	939	4.0
27895	964	3.5
27895	969	5.0
27895	1035	3.0
27895	1158	3.0
27895	1243	4.5
27895	1391	2.5
27895	1476	5.0
27895	1486	5.0
27895	1487	4.0
27895	1503	3.5
27895	1545	3.0
27895	1549	1.5
27895	1608	5.0
27895	1693	2.5
27895	1734	4.5
